date,article,label,cleaned_article
25/01/24,"“Se você fala em um dólar de R$ 4/R$ 3,90, está falando de um déficit acima de 3% e a economia mundial não vai financiar um déficit desse tamanho”, disse o gestor da Armor Capital, anotando que o histórico dos emergentes tem sido um déficit entre 1,5% e 2%.",1,falar dólar falar déficit acima economia mundial financiar déficit tamanho dizer gestor armor capital anotar histórico emergente ser déficit
25/01/24,Confira a entrevista do CEO da Armor Capital aqui no site do BDM: https://www.bomdiamercado.com.br/alfredo-menezes-cambio-pode-ter-apreciacao-no-1tri-mas-fechar-2024-em-r-490/,1,confira entrevista ceo armor capital site bdm
25/01/24,"MAIS AGENDA – O BC divulga os dados semanais do fluxo cambial às 14h30, o CMN promove reunião às 15h e o ministro Haddad e o presidente Lula participam no início da noite (19h) da solenidade dos 90 anos da USP.",0,agenda banco central divulgar dado semanal fluxo cambial cmn promover reunião ministro haddad presidente lula participar início noite solenidade ano usp
25/01/24,"Nos EUA, além do PIB, saem às 10h30 mais três indicadores: o auxílio-desemprego, com previsão de alta de 13 mil pedidos, para 200 mil; as encomendas de bens duráveis em dezembro (+1%); e a atividade nacional do Fed/Chicago.",0,estados unidos produto interno bruto sair indicador previsão alta pedido encomenda bem durável dezembro atividade nacional fed chicago
25/01/24,As vendas de moradias novas serão divulgadas ao meio-dia e a estimativa é de avanço de 10% em dezembro.,0,venda moradia ser divulgar estimativa avanço dezembro
25/01/24,"Yellen (Tesouro) fala sobre economia às 15h35. Ontem à noite, o Fed confirmou que encerrará em março a linha de empréstimo emergencial para os bancos criada em 2023, após o estresse com o colapso do Silicon Valley Bank.",0,yellen tesouro falar economia noite fed confirmar encerrar março linha empréstimo emergencial banco criar estresse colapso silicon valley bank
25/01/24,American Airlines divulga balanço antes da abertura dos mercados e Visa solta seu resultado após o fechamento.,0,american airlines divulgar balanço abertura mercado visa soltar resultado fechamento
25/01/24,"Além do BCE, os BCs da Turquia (8h) e da África do Sul (10h) divulgam decisões de política monetária.",0,bce bcs turquia áfrica sul divulgar decisão política monetário
25/01/24,"JÁ VIMOS ESTE FILME –O corte de 50 pb no compulsório pela China embalou o Ibovespa até a máxima dos 129.445 pontos pela manhã, mas já à tarde o efeito se dissipou com a piora externa e o “efeito Mantega”, que pegou mal.",-1,vimos filme corte pb compulsório china embalar índice bovespa grande manhã efeito dissipar piora externo efeito mantega pegar
25/01/24,"A pressão do governo para emplacar o ex-ministro na Vale irritou o mercado e contribuiu para virar o índice à vista da bolsa doméstica para o negativo (-0,35%), de volta à faixa dos 127 mil pontos (127.815,70), com giro de R$ 20 bi.",-1,pressão governo emplacar vale irritar mercado contribuir virar índice vista bolsa doméstico negativo volta faixa giro bi
25/01/24,"O papel da Vale, que subia 1,80% com a China, desacelerou o fôlego e fechou abaixo de R$ 70, cotado a R$ 69,90 (+1,01%). O temor de interferência política também cobrou seu preço da Petrobras, que passou a cair.",-1,papel vale suber china desacelerar fôlego fechar abaixo cotar temor interferência político cobrar preço petrobras passar cair
25/01/24,"O papel ON cedeu 0,93% (R$ 39,24) e o PN, -0,76% (R$ 37,88), na contramão do petróleo, que subiu com a forte queda dos estoques nos EUA (-9,2 milhões de barris).",-1,papel on ceder pn contramão petróleo subir forte queda estoque estados unidos milhão barris
25/01/24,"O Brent/abril avançou 0,66%, a US$ 79,63 por barril, na ICE. O WTI/março, +0,96%, a US$ 75,09, na Nymex.",1,brent abril avançar barril ice wti março nymex
25/01/24,"Impulsionadas pela China, CSN Mineração subiu 2,44% (R$ 6,73) e Gerdau, +1,83% (R$ 10,04). No topo do ranking Usiminas avançou 3,82%, a R$ 8,97.",0,impulsionadas china csn mineração subir gerdau topo ranking usiminas avançar
25/01/24,"Outros destaques positivos foram Marfrig (+2,99%, a R$ 9,63) e Alpargatas (+2,52%, a R$ 8,54).",0,destaque positivo marfrig alpargatas
25/01/24,"Com exceção de BB (+0,19%; R$ 56,65), os demais bancos ficaram no vermelho: Santander unit, -0,77% (R$ 29,50); Bradesco ON, -0,51% (R$ 13,73); Bradesco PN, -0,39% (R$ 15,32); e Itaú Unibanco, -0,46% (R$ 32,40).",0,exceção banco brasil banco ficar vermelho santander unit bradesco on bradesco pn itaú unibanco
25/01/24,"Natura (-5,38%, a R$ 16,35), Casas Bahia (-4,50%, a R$ 8,70) e Yduqs (-3,72%, a R$ 20,42) lideraram as quedas.",0,natura casas bahia yduqs liderar queda
25/01/24,"Faltando uma semana para a virada de mês, o Ibovespa caminha para terminar o pior janeiro em 8 anos, com queda acumulada de quase 5% e fuga mensal de aproximadamente de R$ 5 bilhões em capital estrangeiro na B3.",-1,faltando semana virada índice bovespa caminhar terminar mau janeiro ano queda acumular quase fuga mensal aproximadamente capital estrangeiro
25/01/24,"Analistas ouvidos pelo Broadcast dizem que a reversão do humor, depois do rali dos dois meses anteriores, é natural e não é exclusividade do Brasil: outras bolsas de pares emergentes, como México e Chile, caem 3,5%.",-1,analista ouvir broadcast reversão humor rali anterior natural exclusividade brasil bolsa par emergente méxico chile cair
25/01/24,"Segundo eles, os ruídos fiscais domésticos têm sido coadjuvantes na retirada do capital externo do Ibovespa e o verdadeiro vilão tem sido mesmo o Fed, com tudo sinalizando que o corte de juro nos EUA só virá em maio.",-1,ruído fiscal doméstico ser coadjuvante retirada capital externo índice bovespa verdadeiro vilão ser fed sinalizar corte juro estados unidos vir maio
25/01/24,"SEM SUSTO – Apesar da saídas de k externo, das pressões internas e externas, o dólar se segura abaixo de R$ 5.",1,susto apesar saída k externo pressão interno externa dólar segurar abaixo
25/01/24,"Ontem, fechou em queda pelo segundo dia consecutivo (-0,47%, a R$ 4,9374), embalado pelas medidas de estímulo na China, que elevaram os preços das commodities.",1,fechar queda dia consecutivo embalar medida estímulo china elevar preço commodities
25/01/24,"A baixa, no entanto, perdeu força à tarde com a alta dos yields dos Treasuries e a virada para baixo no Ibovespa.",1,baixa entanto perder força alta yields treasuries virar índice bovespa
25/01/24,"Sócio e diretor de gestão da Azimut Brasil Wealth Management, Leonardo Monoli disse ao Broadcast que o cenário para o Brasil e o real não mudou.",1,sócio diretor gestão azimut brasil wealth management leonardo monoli dizer broadcast cenário brasil real mudar
25/01/24,"A economia, afirmou, vai rodar no positivo, o diferencial de juros ainda é favorável e o saldo comercial ainda deve ser forte, com o fluxo de recursos da safra a partir de fevereiro servindo de barreira para proteger o real.",1,economia afirmar rodar positivo diferencial juro favorável saldo comercial forte fluxo recurso safra fevereiro servir barreira proteger real
25/01/24,"Se as próximas leituras de inflação nos EUA confirmarem a aposta de corte de juro no 1º semestre, o dólar pode buscar as mínimas do ano passado, afirmou o gestor.",1,próximo leitura inflação estados unidos confirmar aposta corte juro semestre dólar buscar mínima ano passado afirmar gestor
25/01/24,"Ontem, os DIs trilharam o mesmo caminho do dólar, com queda de mais de 0,12pp na primeira parte do pregão, após a China, mas com a pressão dos Treasuries reduzindo a baixa das taxas domésticas.",1,dis trilhar dólar queda pregão china pressão treasuries reduzir baixa taxa doméstico
25/01/24,A queda do dólar ajudou a segurar o recuo tímido das taxas e agradou o mercado a declaração de Alckmin de que o governo não fará nenhum tipo de aporte no BNDES para financiar o programa Nova Indústria.,1,queda dólar ajudar segurar recuo tímer taxa agradar mercado declaração alckmin governo nenhum aporte banco nacional desenvolvimento econômico social financiar programa indústria
25/01/24,"No fechamento, o DI para Jan25 caiu a 10,060%, (de 10,073%), o DI Jan26 recuou a 9,750% (de 9,772%). O Jan27, a 9,925% (de 9,949%); o Jan29, a 10,350% (10,380%); Jan31, a 10,580% (10,620%); e Jan33, a 10,670% (10,718%).",1,fechamento depósito interfinanceiro cair depósito interfinanceiro recuar
25/01/24,"BONDE DO TOURÃO –Analistas internacionais avaliam que, nos últimos dias, além da euforia com as ações de tecnologia, um temor de perder o bonde do otimismo também tem ajudado nas altas das bolsas de NY.",0,bonde tourão analista internacional avaliar último dia euforia ação tecnologia temor perder bonde otimismo ajudar alta bolsa ny
25/01/24,"“Após o forte rali do quarto trimestre e essa reviravolta em janeiro, depois de um início de ano fraco, o medo de ficar de fora é altíssimo nos mercados”, disse Louis Navellier, da Navellier.",0,forte rali trimestre reviravolta janeiro início ano fraco medo ficar altíssimo mercado dizer louis navellier navellier
25/01/24,"“Mesmo com a quantidade crescente de guidances cautelosos, é provável que vejamos novos fluxos de dinheiro entrando para apoiar essas novas máximas.”",0,quantidade crescente guidance cauteloso provável vejar fluxo dinheiro entrar apoiar máxima
25/01/24,"Mark Neumann, da Constrained Capital, concorda que os investidores estão com medo de perder o próximo rali”, diante do entusiasmo com a IA e com os retornos sobre as ações das big techs”, disse ao MarketWatch.",0,mark neumann constrained capital concordar investidor medo perder rali entusiasmo ia retorno ação big techs dizer marketwatch
25/01/24,"Ontem, um leilão frustrante de Treasuries, que pressionou os yields, tirou as bolsas de NY das máximas, que reagiram ainda à percepção reforçada pelo PMI dos EUA de que o Fed não vai correr para cortar juro.",0,leilão frustrante treasuries pressionar yields tirar bolsa ny máxima reagir percepção reforçar pmi estados unidos fed correr cortar juro
25/01/24,"Mas o S&P 500 ainda conseguiu marcar seu 4º fechamento recorde consecutivo (+0,08%, 4.868,55 pts). O Nasdaq subiu (0,36%, 15.481,92), embalado pela Netflix (10,7%), e só o Dow Jones ficou fora da festa (-0,26%; 37.806,39).",0,conseguir marcar fechamento recorde consecutivo pts nasdaq subir embalar netflix dow jones ficar festa
25/01/24,"Nos Treasuries, o rendimento do T-bond de 30 anos alcançou o maior nível do ano até agora na máxima do dia (4,4236%). Fechou em 4,410%, de 4,3657% na véspera.",0,treasuries rendimento ano alcançar ano grande dia fechar véspera
25/01/24,"O juro da note de 2 anos avançou a 4,377% (de 4,363%), e o de 10 anos subiu a 4,182%, de 4,135%.",0,juro note ano avançar ano subir
25/01/24,"No câmbio, as moedas europeias avançaram sobre o dólar com leituras mais fortes do que o esperado dos índices de gerentes de compras (PMIs) do Reino Unido e zona do euro.",0,câmbio moeda europeia avançar dólar leitura forte esperar índice gerente compra pmis reino unido zona euro
25/01/24,"O PMI composto do bloco europeu subiu para 47,9 em janeiro, na máxima em seis meses, segundo a S&P Global. O mesmo indicador da economia britânica avançou a 52,5 na leitura preliminar deste mês, acima da previsão: 52,1.",0,pmi compor bloco europeu subir janeiro grande global indicador economia britânico avançar leitura preliminar acima previsão
