DataHora,Manchete,Direção
2024-12-12 09:59:00,Lula: Médicos fazem coletiva de imprensa daqui a pouco para falar do novo procedimento a que o presidente foi submetido hoje cedo,Aumento
2024-12-12 10:08:00,"Conselho de administração do Irb elegeu Frederico Knapp para o cargo de diretor vice-presidente financeiro, com posse prevista para 20 de dezembro",Diminuição
2024-12-12 10:08:00,"Ele substituirá Marcos Pessoa de Queiroz Falcão, que permanecerá como diretor presidente e diretor de Relações com Investidores",Diminuição
2024-12-12 10:15:00,"BCE corta taxa de depósito em 25pb, a 3%",Diminuição
2024-12-12 10:16:00,"Ibovespa opera em queda de 1,14%, aos 128.110,90 pontos; Lojas Renner continua em leilão",Diminuição
2024-12-12 10:16:00,"BCE: Taxa de refinanciamento fica em 3,15% taxa de empréstimo cai a 3,40%",Diminuição
2024-12-12 10:17:00,"Ibovespa encerra os leilões em queda de 1,16%, aos 128.094,30 pontos",Diminuição
2024-12-12 10:18:00,"AOVIVO/Kalil: Presidente está acordado, comendo, super estável; procedimento não atrasou em nada a liberação de Lula",Aumento
2024-12-12 10:19:00,"AOVIVO/Médicos: Lula estava gripado quando foi ao hospital; não conseguimos definir o vírus, apesar de todos os testes feitos",Aumento
2024-12-12 10:19:00,"BCE: Salários e preços e, alguns setores ainda se ajustam à inflação passada",Aumento
2024-12-12 10:19:00,"Condições seguem apertadas, relaxando gradualmente",Aumento
2024-12-12 10:20:00,"AOVIVO/Médicos agora explicam como foi o procedimento feito pelo Dr José Caldas; é um procedimento relativamente simples, diz",Aumento
2024-12-12 10:20:00,"BCE prevê crescimento do PIB em 2025 de 1,1%; previsão anterior de 1,3%; PIB em 2026 de 1,4%; previsão anterior de 1,5%; em 2027, de 1,3%",Aumento
2024-12-12 10:21:00,"AOVIVO/Médicos: Lula está tratada; o novo procedimento foi em caráter preventivo, para que [o sangramento] não ocorra novamente",Aumento
2024-12-12 10:21:00,"Mudança na linguagem de política do BCE na declaração: retira referência a ""restritivo",Aumento
2024-12-12 10:22:00,Acompanhe a movimentação das principais ações do Ibovespa:,Aumento
2024-12-12 10:23:00,AOVIVO/Médicos: Probabilidade de o hematoma se refazer é bem menor; aparentemente todas as folhas da meninge estão cicatrizadas e as chances de refazer [sangramento] são praticamente nulas,Aumento
2024-12-12 10:23:00,"BCE/Novas previsões de inflação: em 2024, 2,4%, de 2,5%; em 2025. 2,1%, de 2,2%; em 2026, mantém em 1,9%",Aumento
2024-12-12 10:24:00,"AOVIVO/Kalil: Lula poderá retornar segunda ou terça-feira e poderá ir para Brasília, mas deverá retomar aos poucos a atividade normal",Aumento
2024-12-12 10:25:00,AOVIVO/Kalil: Lula segue hoje na UTI e o dreno deverá ser retirado no final da tarde; a alta da UTI deve ser amanhã,Aumento
2024-12-12 10:26:00,"Azul é a única ação a operar em alta no Ibovespa neste momento (0,68%; R$ 4,47)",Aumento
2024-12-12 10:27:00,BCE: Processo de desinflação está bem encaminhado; não há compromisso prévio com uma trajetória de taxa específica,Diminuição
2024-12-12 10:28:00,"AOVIVO/Kalil: Em nenhum momento, Lula teve lesão cerebral",Aumento
2024-12-12 10:28:00,Médico de Lula reitera que as visitas ao presidente estão proibidas e continuarão assim até o final da internação,Aumento
2024-12-12 10:29:00,Mensagem apagada,Aumento
2024-12-12 10:29:00,"Após decisão do BCE, euro cai à nova mínima de US$ 1,04805 (-0,16%), em meio à retirada da ""política restritiva"" de sua declaração.",Aumento
2024-12-12 10:30:00,AOVIVO/Kalil diz que a recomendação ao presidente é para que ele tenha repouso relativo,Aumento
2024-12-12 10:31:00,"AOVIVO/Dr Rogério Tuma diz que, após a queda, Lula teve dois hematomas; um deles desapareceu e o outro precisou ser drenado",Aumento
2024-12-12 10:32:00,"EUA/PPI: Inflação ao Produtor em novembro sobe 0,4%, de 0,2% em outubro; consenso 0,2%",Aumento
2024-12-12 10:32:00,"Na comparação anual, PPI sobe 3%, ante previsão de 2,6%; em outubro 2,4%",Aumento
2024-12-12 10:32:00,"EUA: Pedidos de auxílio-desemprego somam 242 mil, ante consenso de 220 mil",Aumento
2024-12-12 10:33:00,"EUA: Núcleo do PPI sobe 0,2% em novembro, no consenso, de 0,3 em outubro; na base anual, 3,5% (estimativa 3,2%)",Aumento
2024-12-12 10:35:00,BCE seguirá uma abordagem dependente de dados e reunião por reunião para determinar a postura apropriada da política monetária,Diminuição
2024-12-12 10:35:00,"Em particular, as decisões sobre a taxa de juros serão baseadas em sua avaliação da perspectiva de inflação à luz dos dados econômicos e financeiros recebidos, da dinâmica da inflação subjacente e da força da transmissão da política monetária",Diminuição
2024-12-12 10:35:00,Maiores baixas do Ibovespa:,Diminuição
2024-12-12 10:35:00,"AOVIVO/Dr Rogério Tuma: Exame neurológico de Lula é normal, ele está cognitivamente íntegro; a única recomendação é que ele não se esforce",Diminuição
2024-12-12 10:35:00,Ele está apto a exercer qualquer tipo de trabalho; tem a capacidade total de assinar qualquer decreto,Diminuição
2024-12-12 10:35:00,Nenhuma ação opera em alta no Ibovespa,Diminuição
2024-12-12 10:36:00,BCE confirma que encerrará todos os reinvestimentos de títulos com vencimento de seu portfólio PEPP; significando que o balanço continuará a encolher,Aumento
2024-12-12 10:37:00,AOVIVO/Kalil: O presidente Lula não teve sequela alguma; desde o primeiro momento ele está consciente,Aumento
2024-12-12 10:39:00,Lula foi comunicado ontem à tarde sobre o procedimento e pediu para comunicar,Diminuição
2024-12-12 10:42:00,"NY aprofunda perdas após dados: Dow -0,09%; S&P -0,23% e Nasdaq -0,49%",Diminuição
2024-12-12 10:42:00,"AOVIVO/Kalil insiste que não houve qualquer outro novo sangramento; o procedimento hoje foi para minimizar o risco de um novo sangramento, foi preventivo",Diminuição
2024-12-12 10:43:00,AOVIVO/Kalil: Tudo o que era preciso fazer já foi feito,Diminuição
2024-12-12 10:44:00,AOVIVO/Kalil: â um pedido de Lula para que vocês [os jornalistas] saibam de tudo o que está acontecendo,Diminuição
2024-12-12 10:45:00,Médicos encerram a coletiva sobre o procedimento de embolização de sangramento de Lula; a alta segue prevista para a segunda ou terça da semana que vem,Aumento
2024-12-12 10:46:00,"CME: apostas em corte de 25pb pelo Fed caem levemente a 94,7% após dados",Aumento
2024-12-12 10:48:00,"BC vende US$ 2 bilhões no leilão de linha, com liquidação na 2aF e recompra em 2/4",Aumento
2024-12-12 10:50:00,"CME: apostas em corte de 25pb pelo Fed voltam a subir e atinge 98,1%",Aumento
2024-12-12 10:51:00,EMPRESAS: Ambev recua após anunciar dividendos,Aumento
2024-12-12 10:53:00,Carsten Brzeski/ING: BCE decide jogar pelo seguro e cortar as taxas em 25bp; deixar de lado a referência à política monetária 'restritiva' sugere que há mais cortes de taxas por vir,Aumento
2024-12-12 10:55:00,"XP eleva preço-alvo de Prio de R$ 64 para R$ 65, mantendo recomendação de compra",Aumento
2024-12-12 10:55:00,Empresa está prestes a dar um salto em suas operações com a incorporação da participação no campo de Peregrino,Aumento
2024-12-12 10:57:00,"EUA: Preços dos produtores com ovos, mas categorias do Fed vêm fracas",Aumento
2024-12-12 11:00:00,"BCE/Lagarde: Exportações estão fracas e mercado de trabalho, resiliente; recuperação é mais lenta que o esperado",Diminuição
2024-12-12 11:00:00,"Esperamos que inflaão flutue perto do nível atual, no curto prazo",Diminuição
2024-12-12 11:01:00,"BCE/Lagarde: A economia deve se fortalecer ao longo do tempo, embora mais lentamente do que o esperado anteriormente",Aumento
2024-12-12 11:01:00,Mas muitas das razões para otimismo ainda estão em vigor: um fortalecimento esperado dos gastos domésticos e uma demanda global mais forte,Aumento
2024-12-12 11:04:00,EUA: Pedidos de auxílio-desemprego nos EUA atingiram o maior nível em dois meses na semana passada,Aumento
2024-12-12 11:06:00,Lagarde diz que o BCE vê riscos para o crescimento inclinados para baixo,Aumento
2024-12-12 11:07:00,"BCE/Lagarde: Aumento da inflação de novembro para 2,3% era esperado e refletiu principalmente os efeitos de base dos preços da energia",Aumento
2024-12-12 11:09:00,"BCE: Lagarde diz que um corte maior foi discutido, mas o acordo geral foi de que 25% era a decisão certa",Aumento
2024-12-12 11:09:00,Houve alguma discussão para considerar corte de 50bps,Aumento
2024-12-12 11:10:00,"BCE/Lagarde: No lado fiscal, ela amplifica sua demanda para que os governos obedeçam às novas regras fiscais",Aumento
2024-12-12 11:10:00,"Governos devem implementar os compromissos ""sem demora",Aumento
2024-12-12 11:12:00,"BCE/Lagarde: (sobre corte de 25 pb) reunião reconhece que ainda não ""cumpriu a missão"", mas que a inflação estava ""realmente no caminho certo em termos de atingir nossa meta de 2% no médio prazo",Aumento
2024-12-12 11:12:00,"Momento de atingir a meta de 2% avançou ""um pouco"" ; BCE também vê salários, lucros e produtividade se movendo na direção certa",Aumento
2024-12-12 11:13:00,"BCE/Lagarde: A inflação de serviços ainda é uma preocupação incomoda; continua ""resistente",Diminuição
2024-12-12 11:13:00,"Formuladores querem ver uma mudança na composição da inflação para se sentirem ""totalmente confiantes",Diminuição
2024-12-12 11:20:00,BCE: Lagarde diz que não é possível determinar com precisão e que o Conselho do BCE não discutiu a taxa neutra esta semana,Aumento
2024-12-12 11:20:00,"Ela enfatiza novamente: o BCE depende de dados, decidindo reunião por reunião e não se comprometendo previamente com nenhuma trajetória específica de juros",Aumento
2024-12-12 11:22:00,"BCE/Lagarde: (sobre tarifas de Trump) No curto prazo, isso provavelmente seria inflacionário, mas efeito geral é incerto, com partes móveis complexas em termos de fluxos comerciais e possíveis retaliações",Diminuição
2024-12-12 11:23:00,"EMPRESAS: Petrobras assina hoje contratos para contratação de 12 barcos PSV, dizem fontes",Aumento
2024-12-12 11:26:00,"Jefferies reitera recomendação neutra para Ambev, com preço-alvo a R$ 14",Aumento
2024-12-12 11:26:00,Dividendos e JCP anunciados vieram abaixo do esperado pelo mercado e abaixo das distribuições dos últimos anos,Aumento
2024-12-12 11:31:00,"NY/Abertura: Dow 0,02% (44.158,73); S&P -0,18% (6.072,94) e Nasdaq -0,44% (19.947,34)",Aumento
2024-12-12 11:33:00,Reação ao Varejo,Aumento
2024-12-12 11:33:00,"Santander Brasil mantém projeção de alta de 0,1% em tracking do PIB do 4TRI, após dados",Aumento
2024-12-12 11:33:00,"Tracking para o PIB do ano aponta alta de 3,4%, enquanto a projeção oficial do banco é de alta de 3% na economia em 2024",Aumento
2024-12-12 11:34:00,"BCE/Lagarde: (sobre futuros cortes) ""Estamos chegando perto, mas não terminamos. Quando você ainda tem 4,2% de inflação doméstica e salários cujo crescimento está desacelerando, você tem que ser muito cauteloso",Diminuição
2024-12-12 11:43:00,"BCE/Lagarde: ""Essa questão da taxa neutra é algo que provavelmente debateremos mais e mais à medida que nos aproximamos de onde ela eventualmente estará",Diminuição
2024-12-12 11:43:00,"Ela sinaliza um relatório do BCE que a colocou em algum lugar entre 1,75% e 2,5%",Diminuição
2024-12-12 11:43:00,"Sonre câmbio, diz qu eo BCE não tem como meta a taxa de câmbio, mas ela tem impacto na inflação, e o BCE tem estado, e estará, muito atento a isso",Diminuição
2024-12-12 11:43:00,"Sobre problemas políticos da França e da Alemanha, afirma que eles apresentam "" incerteza autoinfligida",Diminuição
2024-12-12 11:46:00,EMPRESAS: Mineração e siderurgia cai na contramão do minério,Aumento
2024-12-12 11:57:00,"Anfavea: produção de veículos sobe 16,5% em novembro na base anual, mas cai 5,2% ante outubro",Aumento
2024-12-12 11:57:00,"No acumulado ao ano até novembro, aumento foi de 9,6%",Aumento
2024-12-12 11:57:00,"Já as vendas subiram 19,2% na comparação anual e caíram 4,3% ante outubro",Aumento
2024-12-12 11:57:00,"No acumulado até novembro, houve alta de 15,4%",Aumento
2024-12-12 11:57:00,"As exportações avançaram 63,4% no penúltimo mês do ano contra novembro do ano passado, na comparação com outubro, recuou 9,7%",Aumento
2024-12-12 11:57:00,"No acumulado até novembro, entidade registrou baixa de 3%",Aumento
2024-12-12 12:02:00,"Ana Carla Abrão, ex-B3, e Ricardo Gelbaum, ex-Daycoval, são indicados para o cargo de CEO da governança do Open Finance",Aumento
2024-12-12 12:08:00,"MERCADOS: Pós Copom, Ibovespa e dolar recuam enquanto juros aceleram",Aumento
2024-12-12 12:28:00,"Itaú BBA reforça recomendação market perform (equivalente a neutro) para Ambev, com preço-alvo a R$ 15",Aumento
2024-12-12 12:28:00,"Distribuição de capital da empresa pode frustrar alguns acionistas, que esperavam um valor mais expressivo",Aumento
2024-12-12 12:30:00,Reação ao Varejo,Aumento
2024-12-12 12:30:00,"Itaú: ""Corrobora a expectativa de uma atividade econômica resiliente nos últimos três meses do ano",Aumento
2024-12-12 12:30:00,"Com esse resultado, o carrego estatístico é de alta de 2,0% para o varejo ampliado em 2024",Aumento
2024-12-12 12:37:00,"Morgan Stanley corta recomendação de Vale de compra para neutra; preço-alvo dos ADRs cai de US$ 14,50 para US$ 11,30",Aumento
2024-12-12 12:37:00,"Banco também reduziu preço-alvo de CSN Mineração de R$ 7,40 para R$ 6,70, com recomendação neutra",Aumento
2024-12-12 12:39:00,"Juros futuros fazem novas máximas: Jan/26 a 14,650%, de 14,269%; Jan/27 a 14,760%, de 14,491%; Jan/29 a 14,260%, de 14,124%; Jan/31 a 13,940%, de 13,825%",Diminuição
2024-12-12 12:39:00,"dolar volta a R$ 6, em alta de 0,96%, a R$ 6,0116",Diminuição
2024-12-12 12:42:00,"Paulo Pimenta/Secom: Lula vai concorrer, será nosso candidato em 2026",Diminuição
2024-12-12 12:45:00,"Haddad/Conselhão: Estamos recompondo as contas públicas, que foram dilapidadas",Aumento
2024-12-12 12:45:00,"Temos condições de fechar o ano com bons resultados, desemprego é o menor, temos menor número de ""nem-nem",Aumento
2024-12-12 12:45:00,Congresso demonstra esforço concentrado,Aumento
2024-12-12 12:52:00,"Fitch reitera notas de crédito em moedas estrangeira e local da Taesa em ""BB"", com manutenção de perspectiva estável",Aumento
2024-12-12 12:52:00,Classificação reflete baixo risco de negócio da diversificada carteira de ativos de transmissão,Aumento
2024-12-12 12:55:00,"Haddad: Brasil se torna seguro do ponto de vista jurídico, político e fiscal",Aumento
2024-12-12 13:21:00,"BofA mantém ""overweight"" para ações brasileiras, estima Ibovespa a 145 mil pontos e dolar a R$ 5,75 no fim de 2025",Aumento
2024-12-12 13:22:00,"Citi reforça recomendação de compra para Ambev, com preço-alvo a R$ 14,50",Aumento
2024-12-12 13:22:00,"O valor dos proventos que companhia vai pagar neste ano ficou dentro do esperado, mas frustra parte do mercado",Aumento
2024-12-12 13:28:00,Padilha reitera que há compromisso do Congresso em votar pacote fiscal até o fim do ano,Diminuição
2024-12-12 13:32:00,Padilha: O que o governo fez foi adequar crescimento de emendas ao arcabouço fiscal,Diminuição
2024-12-12 13:34:00,"Europa/Fechamento: FTSE100 de Londres sobe 0,11%; DAX de Frankfurt ganha 0,15%; CAC40 de Paris fica estável (0,01%)",Aumento
2024-12-12 13:34:00,"indice Stoxx600 fecha em baixa de 0,17%, aos 519,07 pontos",Aumento
2024-12-12 13:34:00,EMPRESAS: Ações cíclicas caem em bloco após decisão do Copom,Aumento
2024-12-12 13:38:00,Haddad: Presidente Lula tem condições de sancionar ainda este ano a regulamentação tributária,Aumento
2024-12-12 13:39:00,Lira suspende sessões de comissões da Câmara até o fim do ano para acelerar votações de projetos em plenário,Aumento
2024-12-12 13:41:00,"Itaú BBA eleva preço-alvo de Rumo de R$ 28 para R$ 29, com recomendação de compra",Aumento
2024-12-12 13:41:00,"Riscos envolvendo ações da empresa diminuíram nos últimos meses, com o avanço da safra da soja",Aumento
2024-12-12 13:42:00,EUA: Trump é eleito personalidade do ano pela revista Time pela segunda vez,Aumento
2024-12-12 14:02:00,"dolar à vista renova máxima a R$ 6,0207, alta de 1,09%",Aumento
2024-12-12 14:06:00,"Ibovespa na mínima de 126.554 pontos, queda de 2,34%",Diminuição
